Unnamed: 0,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2428,2429,65,Male,T-shirt,Clothing,38,Idaho,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
2383,2384,53,Male,Backpack,Accessories,72,Rhode Island,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
1010,1011,54,Male,Jeans,Clothing,24,South Dakota,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly
1511,1512,34,Male,Dress,Clothing,91,Georgia,Violet,Winter,3.6,No,Express,Yes,Yes,48,Credit Card,Weekly
3889,3890,57,Female,Dress,Clothing,65,Alaska,Yellow,Spring,3.5,No,Express,No,No,49,Bank Transfer,Annually
662,663,24,Male,Gloves,Accessories,98,Illinois,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly
3885,3886,49,Female,Socks,Clothing,64,New Mexico,Purple,Winter,3.2,No,Free Shipping,No,No,39,Cash,Quarterly
2063,2064,61,Male,Shorts,Clothing,86,Indiana,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly
3532,3533,61,Female,Pants,Clothing,68,Connecticut,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually
3754,3755,46,Female,Shoes,Footwear,41,Nebraska,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Every 3 Months
3574,3575,29,Female,Socks,Clothing,70,New York,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3049,3050,40,Female,Handbag,Accessories,60,Utah,Red,Summer,3.0,No,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly
2957,2958,69,Female,Jewelry,Accessories,70,South Dakota,Gray,Fall,4.7,No,Standard,No,No,2,Cash,Annually
3324,3325,37,Female,T-shirt,Clothing,32,Missouri,Red,Fall,3.3,No,Standard,No,No,41,Venmo,Weekly
845,846,31,Male,Belt,Accessories,21,Michigan,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly
542,543,27,Male,Boots,Footwear,79,Illinois,Teal,Spring,4.6,Yes,Next Day Air,Yes,Yes,35,Cash,Bi-Weekly
91,92,44,Male,Scarf,Accessories,99,South Carolina,Green,Winter,4.6,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months
2564,2565,42,Male,Scarf,Accessories,90,Kentucky,Indigo,Winter,3.0,No,2-Day Shipping,No,No,27,Bank Transfer,Weekly
1512,1513,60,Male,Sneakers,Footwear,23,Wisconsin,Silver,Winter,3.9,No,Standard,Yes,Yes,18,PayPal,Bi-Weekly
1196,1197,30,Male,Belt,Accessories,88,North Dakota,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
1102,1103,52,Male,Sweater,Clothing,83,Texas,Peach,Fall,2.9,No,Express,Yes,Yes,24,Cash,Fortnightly
2606,2607,68,Male,Shoes,Footwear,98,Nevada,Turquoise,Spring,4.7,No,Standard,No,No,46,Bank Transfer,Bi-Weekly
2689,2690,29,Female,Blouse,Clothing,35,Wyoming,Orange,Fall,3.9,No,Standard,No,No,47,PayPal,Quarterly
2697,2698,42,Female,Jacket,Outerwear,52,Delaware,Red,Winter,3.2,No,Standard,No,No,36,Bank Transfer,Quarterly
1896,1897,57,Male,Sandals,Footwear,51,Nevada,Gold,Fall,2.9,No,Standard,No,No,19,Venmo,Monthly
2423,2424,49,Male,Backpack,Accessories,81,West Virginia,Purple,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
1681,1682,24,Male,Sneakers,Footwear,95,Virginia,Green,Winter,3.7,No,2-Day Shipping,No,No,14,Credit Card,Bi-Weekly
1048,1049,30,Male,Socks,Clothing,77,Maine,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,Venmo,Fortnightly
2755,2756,59,Female,Belt,Accessories,97,Nevada,Indigo,Winter,3.3,No,Store Pickup,No,No,18,Credit Card,Annually
2236,2237,23,Male,T-shirt,Clothing,88,Louisiana,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly
898,899,54,Male,Belt,Accessories,70,Nevada,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months
3411,3412,29,Female,Shoes,Footwear,56,New York,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly
237,238,50,Male,Dress,Clothing,90,Iowa,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly
1427,1428,31,Male,Backpack,Accessories,90,South Dakota,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually
2147,2148,47,Male,Skirt,Clothing,43,Missouri,Charcoal,Fall,4.8,No,Standard,No,No,4,Cash,Fortnightly
1133,1134,36,Male,Shoes,Footwear,36,Connecticut,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly
2534,2535,41,Male,Sunglasses,Accessories,42,Virginia,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly
2653,2654,67,Female,Blouse,Clothing,36,Wisconsin,Lavender,Fall,4.8,No,Express,No,No,24,Venmo,Every 3 Months
163,164,54,Male,Skirt,Clothing,67,Virginia,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly
3557,3558,52,Female,Jacket,Outerwear,26,Nevada,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
1739,1740,21,Male,Jewelry,Accessories,98,Minnesota,Silver,Winter,4.2,No,Express,No,No,23,Cash,Weekly
252,253,32,Male,Shorts,Clothing,41,Delaware,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly
1735,1736,58,Male,Dress,Clothing,34,Texas,Purple,Winter,3.6,No,Express,No,No,31,Venmo,Annually
2328,2329,45,Male,Pants,Clothing,36,North Dakota,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
3416,3417,25,Female,Sandals,Footwear,53,Alabama,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
930,931,26,Male,T-shirt,Clothing,78,Hawaii,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
2759,2760,68,Female,Shoes,Footwear,59,Washington,Turquoise,Summer,3.9,No,Free Shipping,No,No,42,Cash,Every 3 Months
1922,1923,18,Male,Gloves,Accessories,63,Kentucky,Peach,Summer,4.6,No,Standard,No,No,9,PayPal,Monthly
1962,1963,40,Male,Hat,Accessories,45,Iowa,Silver,Fall,4.4,No,Standard,No,No,20,PayPal,Fortnightly
2910,2911,32,Female,Belt,Accessories,32,Mississippi,Blue,Summer,2.9,No,Store Pickup,No,No,41,Credit Card,Monthly
3320,3321,66,Female,Blouse,Clothing,44,Illinois,Silver,Fall,4.2,No,2-Day Shipping,No,No,45,Cash,Every 3 Months
2031,2032,21,Male,Socks,Clothing,51,North Carolina,Charcoal,Spring,4.0,No,Standard,No,No,2,Credit Card,Monthly
3890,3891,35,Female,Shirt,Clothing,81,Nebraska,Green,Winter,2.6,No,Standard,No,No,33,Debit Card,Annually
2168,2169,23,Male,Handbag,Accessories,74,Connecticut,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly
1090,1091,38,Male,Scarf,Accessories,58,Connecticut,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly
3106,3107,62,Female,Sandals,Footwear,57,Alabama,Yellow,Winter,4.7,No,Next Day Air,No,No,20,PayPal,Annually
3105,3106,48,Female,Skirt,Clothing,33,Oregon,Olive,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly
1181,1182,61,Male,Shorts,Clothing,96,New York,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly
593,594,67,Male,Coat,Outerwear,35,Alaska,Green,Winter,4.4,Yes,Store Pickup,Yes,Yes,9,PayPal,Every 3 Months
677,678,60,Male,Socks,Clothing,62,Washington,Turquoise,Summer,2.7,Yes,Express,Yes,Yes,41,PayPal,Annually
41,42,67,Male,Scarf,Accessories,39,Alaska,Orange,Spring,4.5,Yes,Standard,Yes,Yes,40,Venmo,Annually
3154,3155,27,Female,Belt,Accessories,55,Connecticut,Gold,Winter,4.4,No,Standard,No,No,32,Cash,Quarterly
2329,2330,49,Male,Hat,Accessories,97,Nebraska,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
1702,1703,54,Male,Jeans,Clothing,83,Alabama,Yellow,Summer,5.0,No,Express,No,No,48,Bank Transfer,Weekly
1839,1840,32,Male,Shirt,Clothing,78,Mississippi,Purple,Winter,3.7,No,Store Pickup,No,No,32,Cash,Annually
243,244,25,Male,Jewelry,Accessories,100,Kentucky,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
1124,1125,42,Male,Sweater,Clothing,20,Iowa,Orange,Spring,4.9,No,Express,Yes,Yes,40,Cash,Quarterly
1339,1340,36,Male,Belt,Accessories,56,Indiana,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months
2810,2811,27,Female,Jeans,Clothing,31,Arizona,Purple,Summer,4.0,No,Standard,No,No,10,Debit Card,Fortnightly
1731,1732,21,Male,Backpack,Accessories,87,Idaho,Gray,Fall,3.1,No,Next Day Air,No,No,12,Cash,Monthly
1483,1484,39,Male,Jewelry,Accessories,61,Massachusetts,Yellow,Summer,4.7,No,Next Day Air,Yes,Yes,12,Debit Card,Bi-Weekly
1442,1443,53,Male,Hoodie,Clothing,92,Idaho,Violet,Spring,2.8,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
261,262,21,Male,Jeans,Clothing,77,California,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
3876,3877,60,Female,Shoes,Footwear,85,Wisconsin,Cyan,Fall,2.6,No,2-Day Shipping,No,No,7,Cash,Annually
2185,2186,40,Male,Shorts,Clothing,32,North Carolina,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months
2624,2625,19,Male,Dress,Clothing,59,South Dakota,Indigo,Summer,3.3,No,Standard,No,No,19,Credit Card,Annually
2802,2803,22,Female,Coat,Outerwear,100,Hawaii,Red,Fall,3.1,No,Store Pickup,No,No,42,Credit Card,Fortnightly
834,835,52,Male,Backpack,Accessories,89,Nevada,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly
2996,2997,70,Female,Jewelry,Accessories,91,Utah,White,Spring,2.9,No,Express,No,No,6,Venmo,Every 3 Months
2411,2412,49,Male,Hoodie,Clothing,96,Virginia,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
3366,3367,38,Female,Gloves,Accessories,65,North Carolina,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly
3765,3766,22,Female,Jewelry,Accessories,52,Missouri,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Bi-Weekly
340,341,40,Male,Shorts,Clothing,47,New Jersey,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months
1775,1776,18,Male,Jacket,Outerwear,47,Iowa,Violet,Spring,3.3,No,2-Day Shipping,No,No,12,Cash,Bi-Weekly
748,749,35,Male,Hat,Accessories,39,South Dakota,Brown,Fall,3.9,Yes,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly
1793,1794,65,Male,Hat,Accessories,92,Iowa,White,Fall,3.8,No,Store Pickup,No,No,45,Cash,Every 3 Months
480,481,68,Male,Hoodie,Clothing,88,Vermont,Gray,Summer,4.8,Yes,Standard,Yes,Yes,30,Debit Card,Bi-Weekly
2761,2762,31,Female,Sneakers,Footwear,82,Michigan,Purple,Fall,3.4,No,Next Day Air,No,No,3,Credit Card,Every 3 Months
2552,2553,61,Male,Belt,Accessories,48,Maryland,Purple,Spring,3.2,No,2-Day Shipping,No,No,13,Credit Card,Annually
1904,1905,22,Male,T-shirt,Clothing,71,Nevada,Silver,Spring,4.2,No,Free Shipping,No,No,46,Cash,Monthly
783,784,63,Male,T-shirt,Clothing,65,Louisiana,Purple,Winter,4.5,Yes,Next Day Air,Yes,Yes,38,PayPal,Fortnightly
3341,3342,55,Female,Jacket,Outerwear,50,Connecticut,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly
2078,2079,49,Male,Dress,Clothing,42,Hawaii,Blue,Spring,3.2,No,Next Day Air,No,No,40,Debit Card,Weekly
2543,2544,27,Male,Scarf,Accessories,56,West Virginia,Peach,Spring,2.7,No,Next Day Air,No,No,30,PayPal,Bi-Weekly
3123,3124,57,Female,Handbag,Accessories,77,Iowa,Red,Fall,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly
2127,2128,70,Male,Boots,Footwear,45,North Carolina,Indigo,Spring,4.5,No,2-Day Shipping,No,No,40,Debit Card,Weekly
2431,2432,34,Male,Hoodie,Clothing,73,Alabama,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
3566,3567,28,Female,Jeans,Clothing,88,Alaska,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
3586,3587,33,Female,Hoodie,Clothing,28,Idaho,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3529,3530,55,Female,T-shirt,Clothing,20,Montana,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
3317,3318,21,Female,Hat,Accessories,67,North Carolina,Pink,Summer,4.7,No,Standard,No,No,30,Cash,Quarterly
3469,3470,36,Female,Socks,Clothing,85,North Dakota,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually
1271,1272,70,Male,Jewelry,Accessories,57,Kentucky,Gray,Spring,4.3,No,Store Pickup,Yes,Yes,42,PayPal,Annually
3838,3839,47,Female,Dress,Clothing,25,Rhode Island,Green,Summer,4.2,No,Express,No,No,24,Venmo,Every 3 Months
1127,1128,50,Male,Shirt,Clothing,53,Delaware,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly
626,627,31,Male,Sunglasses,Accessories,79,New Hampshire,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10,Venmo,Annually
347,348,36,Male,Sandals,Footwear,41,Oregon,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
1745,1746,40,Male,Skirt,Clothing,27,West Virginia,Red,Winter,3.6,No,Store Pickup,No,No,27,Cash,Weekly
3303,3304,20,Female,Belt,Accessories,60,Mississippi,Turquoise,Summer,3.4,No,Next Day Air,No,No,4,Credit Card,Fortnightly
2042,2043,19,Male,Shoes,Footwear,52,Alabama,Red,Spring,4.0,No,2-Day Shipping,No,No,35,Venmo,Monthly
979,980,64,Male,Hat,Accessories,33,New Hampshire,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
1423,1424,51,Male,Sandals,Footwear,60,Michigan,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
3488,3489,62,Female,Sweater,Clothing,27,Delaware,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
2011,2012,57,Male,Sandals,Footwear,94,West Virginia,Beige,Spring,3.7,No,Express,No,No,4,Bank Transfer,Monthly
911,912,53,Male,Pants,Clothing,74,Vermont,Black,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly
3872,3873,41,Female,Jacket,Outerwear,94,New Hampshire,Green,Spring,4.3,No,Standard,No,No,3,Cash,Monthly
632,633,35,Male,Backpack,Accessories,51,Wyoming,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19,Venmo,Fortnightly
1657,1658,69,Male,Skirt,Clothing,36,Indiana,Turquoise,Spring,3.2,No,Store Pickup,Yes,Yes,4,Debit Card,Bi-Weekly
445,446,42,Male,Boots,Footwear,29,Iowa,Olive,Fall,4.9,Yes,Standard,Yes,Yes,18,Venmo,Annually
617,618,50,Male,Backpack,Accessories,57,Colorado,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly
3558,3559,68,Female,Backpack,Accessories,94,Alaska,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly
1798,1799,40,Male,Dress,Clothing,82,North Dakota,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly
2114,2115,37,Male,Shirt,Clothing,51,Vermont,Magenta,Winter,2.9,No,Standard,No,No,12,Debit Card,Annually
2659,2660,35,Female,Boots,Footwear,35,Kansas,Gray,Summer,4.4,No,2-Day Shipping,No,No,46,Credit Card,Fortnightly
3846,3847,57,Female,Blouse,Clothing,58,Pennsylvania,Orange,Summer,4.0,No,Express,No,No,40,PayPal,Every 3 Months
2370,2371,51,Male,Shoes,Footwear,71,Alaska,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
3331,3332,55,Female,Sunglasses,Accessories,58,California,Pink,Summer,3.5,No,Free Shipping,No,No,39,PayPal,Quarterly
1465,1466,46,Male,Gloves,Accessories,72,Nebraska,Violet,Winter,3.9,No,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly
1995,1996,67,Male,Boots,Footwear,80,Missouri,Teal,Spring,3.0,No,Standard,No,No,29,Debit Card,Quarterly
2098,2099,49,Male,T-shirt,Clothing,28,Louisiana,White,Summer,3.3,No,2-Day Shipping,No,No,20,Venmo,Quarterly
115,116,53,Male,Skirt,Clothing,94,Wyoming,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months
1494,1495,43,Male,T-shirt,Clothing,76,Montana,Gray,Spring,3.0,No,Next Day Air,Yes,Yes,23,Bank Transfer,Fortnightly
353,354,63,Male,Sneakers,Footwear,64,Missouri,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly
1232,1233,57,Male,Handbag,Accessories,23,New York,Charcoal,Summer,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months
613,614,61,Male,Coat,Outerwear,51,Pennsylvania,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46,Cash,Bi-Weekly
1569,1570,20,Male,Skirt,Clothing,63,Hawaii,Orange,Summer,2.9,No,Standard,Yes,Yes,29,Debit Card,Weekly
2342,2343,20,Male,Skirt,Clothing,89,Tennessee,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2894,2895,35,Female,Jewelry,Accessories,32,Kentucky,Brown,Spring,3.5,No,Standard,No,No,41,Venmo,Annually
3720,3721,21,Female,Hat,Accessories,56,South Carolina,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly
2461,2462,28,Male,Scarf,Accessories,86,Pennsylvania,Red,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
3666,3667,67,Female,Jewelry,Accessories,50,Alabama,Olive,Winter,3.0,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
57,58,21,Male,Coat,Outerwear,64,West Virginia,White,Summer,4.4,Yes,Store Pickup,Yes,Yes,17,Debit Card,Fortnightly
3710,3711,60,Female,Jewelry,Accessories,40,Hawaii,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly
2034,2035,61,Male,Shorts,Clothing,30,Alabama,Peach,Spring,2.9,No,Store Pickup,No,No,27,PayPal,Monthly
3344,3345,62,Female,Hat,Accessories,48,Washington,Magenta,Fall,4.3,No,Free Shipping,No,No,20,Cash,Annually
1253,1254,39,Male,Sandals,Footwear,23,Montana,Red,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually
3290,3291,52,Female,Coat,Outerwear,82,North Dakota,Black,Spring,3.1,No,Free Shipping,No,No,2,PayPal,Monthly
2441,2442,45,Male,Jewelry,Accessories,36,California,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2825,2826,69,Female,Handbag,Accessories,62,North Carolina,Yellow,Winter,4.3,No,2-Day Shipping,No,No,28,Bank Transfer,Annually
2643,2644,49,Male,Gloves,Accessories,41,Maryland,Silver,Spring,2.9,No,Next Day Air,No,No,37,Cash,Monthly
1803,1804,60,Male,Sneakers,Footwear,97,New Hampshire,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly
2820,2821,26,Female,Backpack,Accessories,89,Vermont,Yellow,Summer,3.9,No,Free Shipping,No,No,5,Cash,Bi-Weekly
1729,1730,47,Male,Shorts,Clothing,21,Illinois,Brown,Winter,3.8,No,Store Pickup,No,No,12,Venmo,Fortnightly
560,561,25,Male,Jewelry,Accessories,48,Louisiana,Red,Fall,3.3,Yes,Free Shipping,Yes,Yes,12,Debit Card,Annually
707,708,59,Male,Shirt,Clothing,38,Louisiana,Purple,Spring,3.7,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually
1741,1742,41,Male,Pants,Clothing,51,Delaware,Teal,Winter,3.6,No,Next Day Air,No,No,20,Bank Transfer,Monthly
424,425,66,Male,Sweater,Clothing,23,Illinois,Gold,Winter,4.3,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly
1093,1094,60,Male,Sneakers,Footwear,48,Delaware,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1376,1377,57,Male,Sandals,Footwear,65,New Jersey,Pink,Spring,5.0,No,Free Shipping,Yes,Yes,24,PayPal,Annually
647,648,54,Male,Blouse,Clothing,70,Mississippi,Charcoal,Summer,3.7,Yes,Express,Yes,Yes,23,Credit Card,Fortnightly
72,73,18,Male,Dress,Clothing,26,Georgia,Olive,Winter,2.9,Yes,Store Pickup,Yes,Yes,21,Bank Transfer,Every 3 Months
1992,1993,33,Male,Hoodie,Clothing,98,New Jersey,Gold,Winter,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly
1788,1789,66,Male,Blouse,Clothing,41,Illinois,Pink,Summer,3.1,No,Store Pickup,No,No,23,Cash,Bi-Weekly
3205,3206,40,Female,Hoodie,Clothing,24,Colorado,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
1005,1006,43,Male,Backpack,Accessories,94,New York,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly
620,621,33,Male,Backpack,Accessories,89,Rhode Island,Black,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Every 3 Months
1564,1565,22,Male,Backpack,Accessories,33,California,Turquoise,Summer,4.5,No,Next Day Air,Yes,Yes,30,Debit Card,Every 3 Months
2015,2016,57,Male,Belt,Accessories,82,Virginia,Pink,Summer,4.5,No,Next Day Air,No,No,8,Credit Card,Fortnightly
553,554,63,Male,Sunglasses,Accessories,59,Florida,White,Winter,3.2,Yes,Express,Yes,Yes,15,Credit Card,Quarterly
2794,2795,33,Female,Jacket,Outerwear,24,New York,Gold,Fall,3.3,No,Standard,No,No,7,Cash,Fortnightly
2288,2289,28,Male,Jewelry,Accessories,91,California,Orange,Fall,3.8,No,Next Day Air,No,No,50,PayPal,Weekly
1554,1555,64,Male,Shorts,Clothing,48,Utah,Lavender,Winter,2.7,No,Standard,Yes,Yes,18,Cash,Bi-Weekly
3642,3643,47,Female,Dress,Clothing,71,Arizona,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually
